Date,mom_21d_NSE,vol_21d_avg,VIX,corr_NSE_IEF_21d
2021-11-24,-0.03637538499645188,0.09441701567866861,18.57999992370605,0.14633769091450496
2021-11-29,-0.029904870837032787,0.09437102526726722,22.959999084472656,0.1165645165794595
2021-11-30,-0.03057937360485489,0.09577193229362461,27.190000534057617,0.09237621284387026
2021-12-01,-0.020400279247903386,0.09751223054210263,31.1200008392334,0.11372005200448093
2021-12-02,-0.014676883049794687,0.099277507505438,27.950000762939453,0.041650838127478274
2021-12-03,-0.023374681230766386,0.10237393143444744,30.670000076293945,-0.03203144147870194
2021-12-06,-0.020440498938015087,0.1016401801279085,27.18000030517578,0.010126116329702783
2021-12-07,0.005522963988934012,0.1028820200985796,21.88999938964844,-0.06721748664934935
2021-12-08,0.007945902810646912,0.10382804314370121,19.899999618530277,-0.13256510888937048
2021-12-09,0.012910970272823513,0.10456846649551388,21.57999992370605,-0.11505508495939852
2021-12-10,0.015939790464573212,0.10262515585408705,18.690000534057617,-0.13422534323516416
2021-12-13,0.0028358408532992117,0.1007743942787462,20.309999465942383,-0.22057817017793796
2021-12-14,0.001682636346950912,0.10173968693486075,21.88999938964844,-0.21277109851097642
2021-12-15,-0.0028090794297809885,0.0973876923168197,19.290000915527344,-0.24657415133099908
2021-12-16,0.006759581437352211,0.09905273157771666,20.56999969482422,-0.2888980027178836
2021-12-17,-0.021356614572097088,0.099828411758851,21.56999969482422,-0.3672864900431341
2021-12-20,-0.04381123875312008,0.10502255794638933,22.8700008392334,-0.29549455617792364
2021-12-21,-0.028320116834615588,0.10591713663822017,21.01000022888184,-0.3503010054304089
2021-12-22,-0.011771127622617785,0.10706483068506234,18.6299991607666,-0.3161925752033569
2021-12-23,0.0026207162510284137,0.10708173112639059,17.959999084472656,-0.32862857193346884
2021-12-28,0.006216006593854514,0.10557411136803686,17.540000915527344,-0.3141870748278686
2021-12-29,0.010132544814526414,0.10588896203805735,16.950000762939453,-0.27108274361115553
2021-12-30,0.007957930407723614,0.10705096455312597,17.329999923706055,-0.2683017671085363
2021-12-31,0.020802149275242612,0.10541874672106183,17.219999313354492,-0.2589016340035416
2022-01-03,0.025575655844440014,0.11516981068045666,16.600000381469727,-0.3966008175608282
2022-01-04,0.022129075716430115,0.11427747627948748,16.90999984741211,-0.3801016057256258
2022-01-05,0.04069364371729901,0.11029557092312797,19.729999542236328,-0.32146131052154614
2022-01-06,0.047317083759018816,0.11018388207003012,19.61000061035156,-0.4277014923259046
2022-01-07,0.035558643216690514,0.10787964082274282,18.76000022888184,-0.3989547703840332
2022-01-10,0.02928507386734751,0.10576369455607564,19.399999618530277,-0.35432259163060875
2022-01-11,0.02950171092755291,0.10719823489963337,18.40999984741211,-0.35408450985229234
2022-01-12,0.03845425233597381,0.10763642553667496,17.6200008392334,-0.33347396319405215
2022-01-13,0.04914937185373661,0.10580841048453717,20.309999465942383,-0.2532642207054975
2022-01-14,0.05153607314139882,0.10523232453390856,19.190000534057617,-0.2171363393028836
2022-01-19,0.04783902171751071,0.1102915626594179,23.850000381469727,-0.2758674246301437
2022-01-20,0.036108548832185214,0.11034281722044452,25.59000015258789,-0.32383153425234323
2022-01-21,0.04357870359663321,0.10904449288411065,28.850000381469727,-0.3331485889435662
2022-01-24,0.0387361196158619,0.11235506401896332,29.899999618530277,-0.31104403973311445
2022-01-25,0.03683699251017431,0.1116780882855238,31.15999984741211,-0.28963527770292247
2022-01-28,0.025410528439266306,0.10991064240498914,27.65999984741211,-0.3239819050302054
2022-01-31,0.032339833958211106,0.11191820095650935,24.82999992370605,-0.2924978164341335
2022-02-01,0.037348598020946006,0.11259286990183813,21.959999084472656,-0.30103538338318503
2022-02-02,0.0499810658960427,0.11309390175731697,22.09000015258789,-0.2909010644243761
2022-02-03,0.03810255214319151,0.11508659405230322,24.350000381469727,-0.19655546901781112
2022-02-04,0.026912549200774606,0.11570553009723943,23.21999931335449,-0.1472510466691473
2022-02-07,-0.006051691358369193,0.10921099452434595,22.86000061035156,-0.02071249299221564
2022-02-08,-0.013104088615803094,0.10765415155325243,21.440000534057617,-0.035013510083609194
2022-02-09,-0.008473539427880691,0.10785797927251599,19.959999084472656,0.031312346965199175
2022-02-10,0.009683267830277606,0.1058188881288813,23.90999984741211,-0.07676261929861544
2022-02-11,-0.007287057144145394,0.11708449280002585,27.36000061035156,-0.19327962829121348
2022-02-14,-0.04902522348486299,0.12652936138129853,28.32999992370605,0.00032448362632178044
2022-02-15,-0.02212394965597759,0.13712922676520226,25.700000762939453,-0.06463625056788841
2022-02-16,-0.03250446101092659,0.13763863919574484,24.290000915527344,-0.07184310664843058
2022-02-17,-0.036013507055986896,0.13941197259558982,28.11000061035156,-0.07879444299567137
2022-02-18,-0.03753785142401239,0.1380813131455296,27.75,-0.0732973614372596
2022-02-23,-0.029543968952955395,0.134908011261157,31.020000457763672,-0.0565577732286308
