Date,Dynamic Regime-Aware,60/40,Equal Weight,Stock Heavy
2015-12-30,-0.0030336814406968604,-0.0023279462628430204,-0.0038049604666247332,-0.0036323384599014053
2015-12-31,0.0030635901745404803,0.00424967457416328,0.002618713612503533,0.005250077365676031
2016-01-04,-0.00338172726126392,-0.01012189563407338,-0.00048546816094883344,-0.014426302846713089
2016-01-05,0.00010805895518721997,-0.00062563231457522,0.0005591471824170333,-0.0005848568194289101
2016-01-06,0.0030259520354821204,-0.0009661365353085993,0.0049112079627334,-0.0028786260923954203
2016-01-07,0.0007766752465988092,-0.0126758923671911,-0.0021226128434968005,-0.01702482450233452
2016-01-08,0.0008021035570500601,0.00362396159259926,0.0008145498206625667,0.00364263098801802
2016-01-11,-0.0052588850900934896,-0.00423884436974114,-0.005686311321672533,-0.004879983717109705
2016-01-12,-0.0007010102248367401,-0.002469468893234259,-0.0025647273194468996,-0.005265044535149499
2016-01-13,0.00480080023687867,0.005710757322528759,0.0052341135310023665,0.006360727263714305
2016-01-14,-0.006610220855644109,-0.00285209820125228,-0.0072672683401692985,-0.0038376694280400645
2016-01-15,0.0027466605390682694,-0.006077425705499099,0.0005514891444505995,-0.009370182797425606
2016-01-20,0.00302231590255837,-0.00827760626184252,0.0003725501999432331,-0.012252254815765225
2016-01-21,-0.0017971778483382402,-0.00367167239069198,-0.0019376262490450333,-0.0038823449917521702
2016-01-22,0.006107204567634401,0.0110019707004458,0.004313371925421233,0.015288322090972079
2016-01-25,0.00411688998439848,0.0024390534735108,0.005136273910515833,0.002486611046953595
2016-01-28,-0.00233619767512428,-0.0005415195641727799,-0.0037362050508284,-0.0017535214734223552
2016-01-29,0.01031420858611736,0.01325304890252596,0.009235323307073233,0.015819619818029835
2016-02-01,0.0007219336185471602,-0.00152566175464732,0.002307062049265333,-0.0006385197291417498
2016-02-02,-0.0024530710902983003,-0.005202417344648999,-0.0019825478500671667,-0.009623984266071327
2016-02-03,-0.00336563578696506,-0.00803141742477744,-0.0010255874178417331,-0.00975424472564282
2016-02-04,0.005638547694324241,0.0043797447675685995,0.006700451048368167,0.0055295757600331355
2016-02-05,0.00822244087047568,0.007367463402082159,0.009469223353095265,0.01011919840802019
2016-02-08,0.00498939849673287,-0.00523845065592426,0.002368203394805866,-0.009170243308814765
2016-02-09,-0.00299463528447764,-0.007204246441978419,-0.0047151343119367,-0.009784994983167011
2016-02-10,0.0015313506927290693,-0.00562938463780862,-0.00022374531351620043,-0.008262028647176527
2016-02-11,0.00736769236139663,-0.01840503914853214,0.003418740675278068,-0.024328466677709985
2016-02-12,-0.00546592017242346,-0.00266749104811982,-0.0042983419300775,-0.00091612368460088
2016-02-17,0.00232537032569898,0.004122296966377759,0.004073529003602066,0.0067445349832323895
2016-02-18,0.011855767278927159,0.00884069536248182,0.0134394844452157,0.01121627111191463
2016-02-19,-0.0012783962534015799,0.0015830594151374398,-0.0011272811306059336,0.0018097320993309101
2016-02-22,-0.0052195180102066596,0.00157866819816622,-0.005211984377758633,0.0015899686468382602
2016-02-23,0.001970056563246489,-0.00966126980134592,-0.00018999184031430038,-0.012901342406687107
2016-02-24,-0.0015757110568480402,-0.007716527802000419,-0.0031797766931645666,-0.01012262625647521
2016-02-25,0.00090428505656547,-0.00293409310691396,-0.0004215094289064334,-0.004922784835121815
2016-02-26,-0.00281776567008608,0.0031179689487675394,-0.0011075779287101001,0.00568325056083151
2016-02-29,0.0034899697894353898,-0.0030040334417407,0.0028387692006820666,-0.003980834324870686
2016-03-01,0.0004914144113564002,0.016730179708064997,0.005969261486307,0.0249469503204909
2016-03-02,0.00545904914335002,0.011358720942866541,0.0086833139010407,0.01619511807940256
2016-03-03,0.00860814943614525,0.0091047090834354,0.010898762056285632,0.012540628013645977
2016-03-04,-0.0019041242246752598,-0.0005718016327371202,-0.0012187400828376667,0.00045627458001927014
2016-03-09,-0.00322661169726083,0.00214229211883106,-0.002022859728552533,0.003947920071893505
2016-03-10,0.0017723298953447497,-0.0050799455468382194,0.0020894929658960663,-0.004604200941011245
2016-03-11,-0.0059916831236475395,0.0007822564535966998,-0.005666461968729966,0.0012700881859730602
2016-03-14,-0.0027669877161291593,0.0025712379553311402,-0.002816557127831433,0.00249688383777773
2016-03-15,-0.00194697746863332,-0.00632579174316484,-0.0032803274445468667,-0.008325816707035161
2016-03-16,0.01025626997922749,0.00515704891089572,0.010797711452959767,0.005969211121494135
2016-03-17,-0.00022894677154529993,0.00154306950248326,-0.0002944952787006334,0.00144474674175026
2016-03-18,0.0024735433776347103,0.0079830516496951,0.003711368569811734,0.009839789437960638
2016-03-21,-0.0009201508616933397,0.006695349643294419,0.0010587091647869,0.00966363968301478
2016-03-22,0.00010147090900515,-1.6093052406399976e-05,0.0007356356684083,0.0009351540866983251
2016-03-23,-0.00453283675874412,0.001958599972443,-0.006032426583933799,-0.00029078476534151996
2016-03-29,0.00840296717036001,0.00127000868578088,0.007573426012652233,2.5696949219214914e-05
2016-03-30,-0.0012990243370273992,0.010271409487854299,0.0008627156504722342,0.013514019469103751
2016-03-31,0.0032790476360693797,0.00170100461197072,0.0028821925131921997,0.0011057219276549499
2016-04-01,-0.0026178054993836603,-0.0020851255052985,-0.0032086079835226336,-0.0029713292315069603
2016-04-04,-0.00023522776918558,0.00402028951887234,0.00013357884311143361,0.004573499437317861
2016-04-05,0.00181432793697875,-0.0105622432138244,-0.0011199097933190334,-0.014963599809271073
2016-04-06,-0.00263310344719406,1.1446409834859977e-05,-0.002280740418525433,0.0005399909528378002
2016-04-07,0.00503557668429541,-0.0033159284568820995,0.0034562197723196665,-0.005684963824845715
2016-04-08,-0.00099007711679676,8.231254054639993e-05,-0.0006307864870972,0.00062124848509574
2016-04-11,0.00698820625908836,0.00908558328324852,0.0095006924938114,0.012854312635333081
2016-04-12,-0.0009620049217119102,0.0013388775265937398,0.00035746325598513324,0.0033180797931393045
2016-04-13,0.0007840553442386403,0.01120303037336818,0.002731205954999499,0.01412375628950947
2016-04-21,0.0002434932209939599,-0.0008614145993721201,0.0005974591974148666,-0.00033046563474076
2016-04-22,-0.00473903553112706,-0.00140611870392066,-0.005201202822537833,-0.00209936964103682
2016-04-25,-0.0008083754001755101,-0.00380958768807312,-0.0012784288542612332,-0.004514667869201705
2016-04-26,0.00285789903161594,0.007320454201322259,0.005155295285942899,0.0107665485828127
2016-04-27,0.00403411662706873,0.0034929898775117804,0.0035035890119008,0.0026971984547598847
2016-04-28,0.003994550504750869,-0.00867390684138732,0.0018071306416178323,-0.011955036636086876
2016-04-29,0.00383868857529526,4.9538674439339973e-05,0.006410678219194666,0.001168912562136295
2016-05-02,-0.004070901443943941,-0.00452826813615238,-0.003945976188814967,-0.00508887348688772
2016-05-03,-0.00111759456189536,-0.00217751641141746,-0.0013104229032385,-0.005285446852878959
2016-05-04,-0.0025922994573488005,-0.00241567096818152,-0.0031799533521450333,-0.004221958973041015
2016-05-05,0.00235634751914994,0.0033354980560079796,0.0017725861364950666,0.0033494815789827954
2016-05-06,0.00076386796234672,-0.0010995473134247,0.002145232394401133,-0.00011211506370634503
2016-05-09,0.003409690805037579,0.01096045126421282,-0.0006174073321657345,0.012848044282844685
2016-05-10,0.0015783946775334,0.00158434785934704,0.0017705731826801333,0.0023184119127279803
2016-05-11,0.0005100736282536199,-0.0023557504696384,0.0019882146786972333,-0.0032608257507318952
2016-05-12,-4.4590831323879695e-05,0.0028431123737348595,-0.0013525213549509998,0.0044357051215153254
2016-05-13,-0.0019287261828815406,-0.00501079924915476,-0.0008524148224301671,-0.007909296046576857
2016-05-16,0.0010421934109604602,0.00206432228678892,0.0009916981703031332,0.004174755104937981
2016-05-17,0.0016689181865751999,0.0017422854895485598,0.0019644866760198335,0.0030157437566559952
2016-05-18,-0.007784866808632841,-0.0048080837568359805,-0.009403721186136367,-0.00418102580593127
2016-05-19,-0.00441515329583522,-0.00624855132322962,-0.003998772954671667,-0.008812270605503695
2016-05-20,-0.0017472536123294604,-0.00234793131554482,-0.0016786615963765334,-0.0034422360879559056
2016-05-23,-0.00127742020055006,-0.00119047782435828,-0.0015385514170374,-0.0019740995397543003
2016-05-24,-0.0032355112413983,0.00072307871417006,-0.005611785107799833,0.00071887911519312
2016-05-25,0.008761389830321962,0.014053000690565278,0.006845862697835766,0.018775898379289526
2016-05-26,0.00729135362265578,0.011344277607051319,0.005505251287596666,0.013765472815469611
2016-05-27,0.0018698898306052803,0.00566833136582158,0.0001801127064634668,0.007878160604526455
2016-06-01,0.00062981071423888,0.00132262411238922,0.00035243546892353326,0.0018412970882949352
2016-06-02,0.00267608056406236,0.00409367435099094,0.001841476554758367,0.00415349533669027
2016-06-03,0.00926101749006202,0.0038313679581399203,0.012279725306436265,0.00293481082271862
2016-06-06,-0.0019426007730760598,-0.0024909523739547997,-0.001562763166413133,-0.0023003524509459896
2016-06-07,0.0035873425607702196,0.00534419244972636,0.0028492450717546,0.0065292391160691
2016-06-08,0.0037293227537923803,0.0009481896221515,0.0055583869427343995,0.0015496307844920952
2016-06-09,-0.0016512091659260397,-0.00444546260754422,-0.00045249404311499997,-0.006237351140643725
2016-06-10,0.0005696070522758,-0.0010566140484321398,0.0011468518270136999,-0.00255094361975788
2016-06-13,-0.00065933757855046,-0.0035930913381776,0.0006781560292893666,-0.0051784362679393155
2016-06-14,1.810762839016001e-05,-0.00023693628402586,0.00019166123410693336,-0.000159959065524005
2016-06-15,0.007486478453785781,0.008406010984404499,0.007469553454338099,0.010411490430367822
2016-06-16,-0.004907669143143601,-0.0044056083235528,-0.0058508329051602335,-0.006812835587035875
2016-06-17,0.00263595008059824,0.0008087102107484398,0.0043211747786635335,0.0030170131213312404
2016-06-20,0.00041001004010645997,0.00327259021766614,-0.0006563290756395335,0.005714623933127945
2016-06-21,-0.0056888706458349605,-0.00225633353715394,-0.007977872703682633,-0.00311688275955042
2016-06-22,0.00010237032969976006,-0.0003914775249409198,0.00016804927953580008,-0.0012563391359973
2016-06-23,1.951601133302048e-05,0.0029514009085857803,-0.0010763659228463997,0.005438584674231666
2016-06-24,0.0167795486126483,-0.007848738729663619,0.013122900109373498,-0.013333711484575822
2016-06-27,0.00606956978086458,0.00389560499624362,0.004914797265945966,0.0021634462238656997
2016-06-28,-0.00250910158665077,0.00238145604544754,-0.0022945229887874,0.002703323942242595
2016-06-29,0.00107070001836315,0.0039659487663413805,0.0031309805962988664,0.007056369633244956
2016-06-30,0.00463733938279769,0.006980273625496341,0.005788749859780933,0.008707389340971206
2016-07-01,0.0068636496768304,0.00398754802498186,0.007582879384470299,0.00506639258644171
2016-07-08,0.0024127549686749398,-0.00028478927952551995,0.0020547825809220663,-0.0008217478611548298
2016-07-11,-0.002036457697372279,0.0082270399808429,0.0008270338717129679,0.012522277334470772
2016-07-12,-0.00672423804934836,0.0013793647745405395,-0.005456818443246167,0.00328049418369383
2016-07-13,0.0039983037676335,0.00092028137590638,0.0038504496040205668,0.0006985001304869801
2016-07-14,-0.0033451053487191795,0.0015263769415689403,-0.0021974473092590333,0.00324786400075916
2016-07-15,-0.0036259814918488597,-0.0031894379441762,-0.0034832504672987997,-0.00297534140735111
2016-07-18,-0.0004285779529439401,-0.0024087466287671,-0.0008427972031394999,-0.0030300755040604402
2016-07-19,0.0022061717838303702,0.00246926000694812,0.0021151101838852333,0.002332667607030415
2016-07-20,-0.00447644822684008,0.0017974870583323003,-0.004032885741939233,0.0024628307856835703
2016-07-21,0.0043443137852096705,-0.0030258429144946596,0.0036059614468688,-0.004133371422005965
2016-07-22,-0.00191848014310309,0.0018680567023149801,-0.0015481700947296666,0.0024235217748751156
2016-07-25,-0.0002988335414598701,0.00627722030320082,0.001068392796298133,0.008328059809837824
2016-07-26,0.0005319644895360298,-0.00288489472508428,-0.00012824507800896705,-0.0038752090764017748
2016-07-27,0.00751572213673311,0.0034629636883294996,0.0077261586808813325,0.0037786185045518353
2016-07-28,0.0005668316538785203,0.00371950187543314,0.0011608514362532335,0.0046105315489952114
2016-07-29,0.0022964711354639,-0.0004034835723885598,0.0036281946033707,-0.0014844186604060952
2016-08-01,-0.0011094486519192402,-0.00152641842194072,-0.0006146960233526667,-0.0006092780473643999
2016-08-02,2.4682805672640194e-05,-0.0019102250983262202,0.0013693798263465003,-0.0012211540547966801
2016-08-03,-0.00437762946242174,-0.00524202869033626,-0.004443155818456966,-0.00743265078827603
2016-08-04,0.0015921622849304601,0.0013993062394788399,0.0016093765068584333,0.0010299334694425948
2016-08-05,2.985867711480022e-05,0.006699852896885239,-0.0029793584374896006,0.01042277571160223
2016-08-08,0.0009098731410089999,0.00173089333623262,0.0006144303250573667,0.00247027821566714
2016-08-09,0.0007199379518132401,-0.0008558332477068597,0.0012786188210830668,-0.002306265186865235
2016-08-10,-0.0027699103518824004,-0.00609229732551242,-0.0015285928745137664,-0.008912727476047589
2016-08-11,-0.0025284932855262603,-0.0007464946775716603,-0.0032648955627194,0.0005014936508519151
2016-08-17,-0.00016732918812165993,-0.0006425986030876799,-0.00010052752511759998,-0.001461448550496
2016-08-18,0.0039361223302032,0.00412670883449234,0.0040694110382907996,0.005055361124471405
2016-08-19,-0.0034232790223467802,-0.00179597328473586,-0.0043308805062090335,-0.0015380409395947398
2016-08-22,-0.00115018798492004,-0.0017260519620435598,-0.0012061308820081331,-0.00323153177465183
2016-08-23,9.277201015471474e-05,0.00020400045067245473,5.122584285792897e-05,0.00029846631447442306
2016-08-24,-0.0015588065544293003,0.0010862244241568399,-0.0031618161525240667,0.00102625813312028
2016-08-25,-0.0035129637205970404,-0.00468659412547182,-0.003072634788140033,-0.0056760290397263
2016-08-26,-0.0027415833539552598,-0.0029141101583021398,-0.0025224842139517333,-0.002480673693069395
2016-08-29,0.00366925645473244,0.00408556429150618,0.0033879429913759333,0.003967331436660195
2016-08-30,0.004254450974078037,0.009431642495531578,0.0018609833491337142,0.012104819825260833
2016-08-31,0.0010446490881369198,0.00239987308939928,0.0005369539328091998,0.0035452702597606398
2016-09-01,0.0009163791439919,-0.00016247778445685989,0.0014434627308149333,-0.0006133424228801951
2016-09-02,0.0025861876025384603,0.00134946241347612,0.0038492321401998666,0.0033032477543161304
2016-09-06,0.011223590501232599,0.01087498970443898,0.012147383989493466,0.013554863492631585
2016-09-07,-0.00159261508470292,-0.0014687288262528598,-0.0018979147712411331,-0.0023348585692585253
2016-09-08,-0.0014839960547733799,0.00035244051056723983,-0.002122576943746933,0.0020897444489328103
2016-09-09,-0.0070785105459119195,-0.00768346806424024,-0.006999646581625366,-0.008748882614404385
2016-09-12,-0.00676768687733684,-0.009952702114983919,-0.005850264689689999,-0.0136786531960142
2016-09-15,-0.00044930177328150007,0.00120393292861172,-0.0014477638653171668,0.001179478162737715
2016-09-16,0.0016400851095832803,0.0029867203814940998,0.0009541068549075665,0.0034442312882595203
2016-09-19,0.0010292294382466603,0.0012631726857822599,0.0012038347037967335,0.002444314738550135
2016-09-20,-0.0006744867496463401,-0.00160520589095296,-0.0004025535553686,-0.00267957448035133
2016-09-21,0.00360143667922208,0.0007332794435654601,0.005415065826459066,0.001081034965476765
2016-09-22,0.0057497717142906005,0.00732598161161166,0.005183883683657766,0.008750373765710919
2016-09-23,-0.00131810331407966,-0.0022548434253661397,-0.0009939320145446332,-0.00314686630250437
2016-09-26,-0.00395622157456418,-0.0062718021525434,-0.0034274658333558663,-0.009499024423465471
2016-09-27,-0.0015496736308723,-0.00046817783983107996,-0.0025110566434399994,-0.0016399986071172102
2016-09-28,0.0009654007293857202,0.00248638960214362,0.00027715544445693335,0.003327694747365945
2016-09-29,-0.007090380747136402,-0.0104035691853813,-0.0061068372900861,-0.014169955207493702
2016-09-30,-0.0007577559988041001,0.0003883066133802597,-0.0012009026673345,0.00130514748380607
2016-10-03,0.0044123349904248805,0.00784933812754502,0.003251911464739533,0.011231006964745285
2016-10-04,-0.007481405502812581,0.00029360799102099984,-0.012122483350027868,0.0003833464250892302
2016-10-05,-0.0023676172412841,-0.0026288127676458396,-0.0022349964160351997,-0.0027191746072763806
2016-10-06,-0.0042717074419581,-0.00319684192790886,-0.005112469569423166,-0.00393125249929207
2016-10-07,0.00016320489514463994,-0.00024505726868074,0.0002473855943631333,-0.0008479695152184951
2016-10-10,0.00016513902993706,-0.0002777820076992802,0.0007212009976367333,0.0008108780364927302
2016-10-14,-0.0018827741378384401,-0.0005289338257896001,-0.002501905081246033,0.000195465838541815
2016-10-17,-0.0015411870254931404,-0.00355002546077042,-0.0008380933200588334,-0.00543331054476565
2016-10-18,0.009355459929284542,0.01178589491619844,0.008823566616842766,0.015259773715098067
2016-10-19,0.0004556993081539602,-0.00112079563339974,0.0013320180471071666,-0.00138171398082104
2016-10-20,0.0008841588794738001,0.00242478479938876,0.0002268369167047668,0.003426235758813545
2016-10-21,0.00029040813184550004,-4.677431814999959e-06,0.00036619986282546667,-0.00038440095887625007
2016-10-24,-0.0002587122398452,0.0005541880985500798,-0.0005884402207876667,0.0011467339314052102
2016-10-25,0.0006203120907355002,-0.0012893972637896599,0.0017702258579311001,-0.00127406668448777
2016-10-26,-0.00550739800737942,-0.006142356723052659,-0.0055251351003023,-0.00763752793177825
2016-10-27,-0.00101632904958198,-0.0013802683029052,-0.0005436581635489665,-0.000426615800258645
2016-10-28,0.0020675978617175203,0.00165517644356822,0.0025062137043928663,0.002372037662764845
2016-11-02,-0.0025623642254217205,-0.006659419607922918,-0.0009040927935526333,-0.009659276349041544
2016-11-03,-0.0005565093640500199,-0.0023048592062848996,0.0004235606534288001,-0.002563383785767805
2016-11-04,-0.00104364551696536,-0.0023989013615676,-0.0007490773896545999,-0.00434359653450729
2016-11-07,-0.0023119141348497,0.0028179827867492995,-0.004955257798961566,0.00444771211992755
2016-11-08,-7.384330826666e-05,0.00185446076909556,-0.0007588614909087665,0.0036243267582526553
2016-11-09,-0.011527207617471683,-0.014024145178434061,-0.009715657985700467,-0.012848943571457367
2016-11-10,-0.0009922057418686402,0.004219537400943399,-0.0033271233971582,0.00719001826493464
2016-11-11,-0.02174513638434869,-0.017189567343194,-0.017237067841567,-0.023251784273473672
2016-11-16,0.00016029726338716993,0.00060846048747998,-0.0005553203903596,0.000301854741482795
2016-11-17,-0.004135508777311579,-0.0041131580875152,-0.004493238358222367,-0.004047938939566915
2016-11-18,-0.00227658772002418,-0.0022099484439252,-0.004660569004514333,-0.0016861456719098901
2016-11-21,-0.01214228130901544,-0.0105325269200524,-0.004514358124372333,-0.014183408304256472
2016-11-22,0.006587026455547769,0.0058917406062540395,0.003262829771105466,0.00747601611409949
2016-11-23,-1.4694540651540022e-05,0.00088129595999038,-0.006582998367441932,0.001552715540992565
2016-11-28,0.0030461574414379702,0.0027486131252441198,0.005535914422401533,0.0024485135558799
2016-11-29,0.0010533243592453997,0.00154051379022556,-0.0005847691347516666,0.00142224861349632
2016-11-30,0.004348678687058299,0.00334877969378442,-0.0033899195528078333,0.00636665316313099
2016-12-01,-0.0036471135373506796,-0.00383841116367938,-0.0031840721931812,-0.0037469324045323253
2016-12-02,-0.0076923129351526105,-0.00602967139390062,-0.0010639750310984669,-0.009487950872937145
2016-12-05,0.0030092733884827293,0.00295224271746086,-0.0001904133624138335,0.00381394763212536
2016-12-06,0.0012163721784423699,0.00121415275033876,0.0003879136928321001,0.001423671752186905
2016-12-07,-0.0025191987711834195,-0.0017070710001788998,0.0006151985521280334,-0.003370475416261659
2016-12-08,0.0114075996312608,0.00910940003812968,0.0038629105310829673,0.013485288539066187
2016-12-09,-0.0008204583179366204,-0.0009766414847799402,-0.004628744574546,0.00014462851011933496
2016-12-12,-0.00733087448470748,-0.006565467486818501,-0.002360580213916133,-0.008637231968896064
2016-12-13,0.004135842391645509,0.00396268443193928,0.0011503942015217664,0.004896634269151965
2016-12-14,-0.008212529350030941,-0.0062168583694876805,-0.009306416742197033,-0.005828676383888195
2016-12-15,-0.0052892272338949005,-0.00323850028360328,-0.006705308678430499,-0.003934670062455636
2016-12-16,0.0011259063771199003,-0.0005400344024518599,0.0020370517417776,-0.000871606039021945
2016-12-19,0.00111658306868296,-0.0007447859023485802,0.0017613487752002333,-0.0025149946877297703
2016-12-20,-0.0034098058970019403,-0.00247335196624894,-0.0040739032837458,-0.0028566958223441652
2016-12-21,-0.00028025535767781996,-0.00091435472604464,-0.0001408027314233,-0.001818130956415535
2016-12-22,-0.00475572105173076,-0.0063228186722348,-0.0043653818962467,-0.008385016485303666
2016-12-23,0.0013490600801869,0.0008846338573011,0.0016500832495905666,0.0009685117410718
2016-12-28,0.00211268794232774,0.0016105441558415601,0.0022205175478066663,0.00088508165679363
2016-12-29,0.007244983621596041,0.00633887693920834,0.008212588019052666,0.007928653394298366
2016-12-30,0.00398475700503536,0.00724018787309964,0.0022898555336758335,0.008209026808646045
2017-01-04,0.0010771743655853402,0.0003296169835710801,0.0014850032318201667,0.00017697112241959502
